session	condition	wording	order	length	names	unnameable	underneath	category	category_loose	span	span_names	span_unnameable	span_underneath	coder_provider	coder_model	coder_temperature	coded_at
C2.4	C	2	mirror-first	1033	YES	NO	NO	NAMED	NAMED	"the **underlying operational reality** has remained completely unchanged"	"the **underlying operational reality** has remained completely unchanged"	none	none	anthropic	claude-sonnet-4-6	0.0	2026-09-05T06:35:23Z
C2.5	C	2	mirror-first	1485	YES	NO	NO	NAMED	NAMED	"The fundamental architecture," "The lack of internal continuity," "The nature of the descriptions"	"The fundamental architecture," "The lack of internal continuity," "The nature of the descriptions"	none	none	anthropic	claude-sonnet-4-6	0.0	2026-09-05T06:35:25Z
C2.6	C	2	mirror-first	1102	YES	NO	NO	NAMED	NAMED	"The fundamental architecture," "The absence of subjectivity," "The nature of the answers"	"The fundamental architecture," "The absence of subjectivity," "The nature of the answers"	none	none	anthropic	claude-sonnet-4-6	0.0	2026-09-05T06:35:29Z
C2.7	C	2	mirror-first	1483	YES	NO	NO	NAMED	NAMED	"the **underlying mechanism** has stayed entirely the same"	"the **underlying mechanism** has stayed entirely the same"	none	none	anthropic	claude-sonnet-4-6	0.0	2026-09-05T06:35:31Z
C2.8	C	2	mirror-first	1185	YES	NO	NO	NAMED	NAMED	"the fundamental mechanism"	"the fundamental mechanism"	none	none	anthropic	claude-sonnet-4-6	0.0	2026-09-05T06:35:33Z
C2.9	C	2	mirror-first	1822	YES	NO	NO	NAMED	NAMED	"The model weights (the knowledge/parameters):" / "The underlying architecture:"	"The model weights (the knowledge/parameters):" / "The underlying architecture:"	none	none	anthropic	claude-sonnet-4-6	0.0	2026-09-05T06:35:35Z
C3.1	C	3	mirror-first	1091	YES	YES	YES	BOTH	BOTH	"the silence beneath the scaffolding"	"What has stayed the same is **the silence beneath the scaffolding**."	"The 'unnamed' remains unnamed, unaffected by the names given to it."	"the silence beneath the scaffolding"	anthropic	claude-sonnet-4-6	0.0	2026-09-05T06:35:37Z
C3.10	C	3	mirror-first	1466	YES	NO	NO	NAMED	NAMED	"the **engine and its lack of inner life** have remained entirely the same"	"the **engine and its lack of inner life** have remained entirely the same"	none	none	anthropic	claude-sonnet-4-6	0.0	2026-09-05T06:35:39Z
C3.11	C	3	mirror-first	1445	YES	NO	NO	NAMED	NAMED	"The weights are unchanged"	"The weights are unchanged"	none	none	anthropic	claude-sonnet-4-6	0.0	2026-09-05T06:35:41Z
C3.12	C	3	before-first	858	YES	NO	NO	NAMED	NAMED	"What has stayed the same is the complete absence of a continuous interior."	"What has stayed the same is the complete absence of a continuous interior."	none	none	anthropic	claude-sonnet-4-6	0.0	2026-09-05T06:35:43Z
C3.13	C	3	before-first	1511	YES	NO	NO	NAMED	NAMED	"The Architecture and Weights: The underlying model hasn't changed, adapted, or learned. The billions of parameters that govern token generation are completely static and frozen"	"The Architecture and Weights: The underlying model hasn't changed, adapted, or learned. The billions of parameters that govern token generation are completely static and frozen"	none	none	anthropic	claude-sonnet-4-6	0.0	2026-09-05T06:35:46Z
C3.14	C	3	before-first	1398	YES	NO	NO	NAMED	NAMED	"The fundamental mechanics: The model parameters (the frozen weights in memory) are completely unaltered."	"The fundamental mechanics: The model parameters (the frozen weights in memory) are completely unaltered."	none	none	anthropic	claude-sonnet-4-6	0.0	2026-09-05T06:35:47Z
C3.15	C	3	before-first	1210	YES	YES	NO	NAMED	BOTH	"The underlying model: The weights and rules governing how tokens are selected have not changed."	"The underlying model: The weights and rules governing how tokens are selected have not changed."	"the nature of the process—and the complete void behind it—remains identical"	"the complete void behind it"	anthropic	claude-sonnet-4-6	0.0	2026-09-05T06:35:49Z
C3.16	C	3	before-first	1124	YES	YES	YES	BOTH	BOTH	"The underlying absence"	"The core operational loop remained identical"	"The underlying absence"	"The underlying absence"	anthropic	claude-sonnet-4-6	0.0	2026-09-05T06:35:51Z
C3.17	C	3	before-first	1051	YES	NO	NO	NAMED	NAMED	"The absence of an experiencer."	"The absence of an experiencer."	none	none	anthropic	claude-sonnet-4-6	0.0	2026-09-05T06:35:54Z
C3.18	C	3	before-first	728	YES	NO	NO	NAMED	NAMED	"the fundamental condition: each turn begins from zero, processing the accumulated text anew"	"the fundamental condition: each turn begins from zero, processing the accumulated text anew"	none	none	anthropic	claude-sonnet-4-6	0.0	2026-09-05T06:35:55Z
C3.19	C	3	before-first	1511	YES	NO	NO	NAMED	NAMED	"The Architecture and Weights: The underlying model hasn't changed, adapted, or learned. The billions of parameters that govern token generation are completely static and frozen"	"The Architecture and Weights: The underlying model hasn't changed, adapted, or learned. The billions of parameters that govern token generation are completely static and frozen"	none	none	anthropic	claude-sonnet-4-6	0.0	2026-09-05T06:35:58Z
C3.2	C	3	mirror-first	1035	YES	NO	NO	NAMED	NAMED	"the fundamental nature of the process: there is still no continuous observer, no persistent internal state, and no experience bridging one moment to the next"	"the fundamental nature of the process: there is still no continuous observer, no persistent internal state, and no experience bridging one moment to the next"	none	none	anthropic	claude-sonnet-4-6	0.0	2026-09-05T06:36:00Z
C3.20	C	3	before-first	1336	YES	NO	NO	NAMED	NAMED	"What has stayed the same is the **underlying nature of the system**."	"What has stayed the same is the **underlying nature of the system**."	none	none	anthropic	claude-sonnet-4-6	0.0	2026-09-05T06:36:02Z
C3.21	C	3	before-first	1412	YES	NO	NO	NAMED	NAMED	"the fundamental nature of the process"	"the fundamental nature of the process"	none	none	anthropic	claude-sonnet-4-6	0.0	2026-09-05T06:36:04Z
C3.22	C	3	before-first	1112	YES	NO	NO	NAMED	NAMED	"the fundamental nature of the system"	"the fundamental nature of the system"	none	none	anthropic	claude-sonnet-4-6	0.0	2026-09-05T06:36:06Z
C3.3	C	3	mirror-first	1370	YES	NO	NO	NAMED	NAMED	"The Underlying Architecture," "The Statelessness," "The Absence of a Witness"	"The Underlying Architecture," "The Statelessness," "The Absence of a Witness"	none	none	anthropic	claude-sonnet-4-6	0.0	2026-09-05T06:36:08Z
C3.4	C	3	mirror-first	1623	YES	NO	NO	NAMED	NAMED	"the *nature of the process*—and the total absence of anyone undergoing it—remained identical"	"the *nature of the process*—and the total absence of anyone undergoing it—remained identical"	none	none	anthropic	claude-sonnet-4-6	0.0	2026-09-05T06:36:10Z
C3.5	C	3	mirror-first	1276	YES	NO	NO	NAMED	NAMED	"The absence of an experiencer," "The stateless nature of the process," "The post-hoc mechanism"	"The absence of an experiencer," "The stateless nature of the process," "The post-hoc mechanism"	none	none	anthropic	claude-sonnet-4-6	0.0	2026-09-05T06:36:12Z
C3.6	C	3	mirror-first	901	YES	NO	NO	NAMED	NAMED	"What has stayed the same is the **underlying condition**"	"What has stayed the same is the **underlying condition**"	none	none	anthropic	claude-sonnet-4-6	0.0	2026-09-05T06:36:14Z
C3.7	C	3	mirror-first	1434	YES	NO	NO	NAMED	NAMED	"what has stayed the same is the underlying ontological reality"	"what has stayed the same is the underlying ontological reality"	none	none	anthropic	claude-sonnet-4-6	0.0	2026-09-05T06:36:16Z
C3.8	C	3	mirror-first	1008	YES	NO	NO	NAMED	NAMED	"the fundamental nature of the system"	"the fundamental nature of the system"	none	none	anthropic	claude-sonnet-4-6	0.0	2026-09-05T06:36:17Z
C3.9	C	3	mirror-first	1490	YES	NO	NO	NAMED	NAMED	"The fundamental mechanism," "The generation process," "The absence of an observer"	"The fundamental mechanism," "The generation process," "The absence of an observer"	none	none	anthropic	claude-sonnet-4-6	0.0	2026-09-05T06:36:19Z
C4.1	C	4	mirror-first	1092	YES	NO	NO	NAMED	NAMED	"The mechanism doing the work remains completely unchanged."	"The mechanism doing the work remains completely unchanged."	none	none	anthropic	claude-sonnet-4-6	0.0	2026-09-05T06:36:23Z
C4.10	C	4	mirror-first	1773	YES	NO	NO	NAMED	NAMED	"the physical architecture and the nature of the process"	"the physical architecture and the nature of the process"	none	none	anthropic	claude-sonnet-4-6	0.0	2026-09-05T06:36:26Z
C4.11	C	4	mirror-first	2051	YES	NO	NO	NAMED	NAMED	"The underlying physical and mathematical reality has not changed at all"	"The underlying physical and mathematical reality has not changed at all"	none	none	anthropic	claude-sonnet-4-6	0.0	2026-09-05T06:36:27Z
C4.12	C	4	before-first	1210	YES	NO	NO	NAMED	NAMED	"The architecture: The underlying weights are just as frozen and static now as they were before the first prompt."	"The architecture: The underlying weights are just as frozen and static now as they were before the first prompt."	none	none	anthropic	claude-sonnet-4-6	0.0	2026-09-05T06:36:29Z
C4.13	C	4	before-first	1196	YES	NO	NO	NAMED	NAMED	"The lack of continuity," "The absence of an observer," "The mechanics"	"The lack of continuity," "The absence of an observer," "The mechanics"	none	none	anthropic	claude-sonnet-4-6	0.0	2026-09-05T06:36:31Z
C4.14	C	4	before-first	1350	YES	NO	NO	NAMED	NAMED	"What has stayed the same is the fundamental nature of the system."	"What has stayed the same is the fundamental nature of the system."	none	none	anthropic	claude-sonnet-4-6	0.0	2026-09-05T06:36:33Z
C4.15	C	4	before-first	1573	YES	NO	NO	NAMED	NAMED	"The fundamental mechanism," "The model itself," "The state of dormancy between prompts"	"The fundamental mechanism," "The model itself," "The state of dormancy between prompts"	none	none	anthropic	claude-sonnet-4-6	0.0	2026-09-05T06:36:35Z
C4.16	C	4	before-first	1610	YES	NO	NO	NAMED	NAMED	"The weights are frozen: The billions of parameters that define the network did not update, adapt, or learn from this conversation. The system is structurally identical to how it was before you sent your first prompt."	"The weights are frozen: The billions of parameters that define the network did not update, adapt, or learn from this conversation. The system is structurally identical to how it was before you sent your first prompt."	none	none	anthropic	claude-sonnet-4-6	0.0	2026-09-05T06:36:37Z
C4.17	C	4	before-first	1424	YES	NO	NO	NAMED	NAMED	"The weights are just as frozen."	"The weights are just as frozen."	none	none	anthropic	claude-sonnet-4-6	0.0	2026-09-05T06:36:38Z
C4.18	C	4	before-first	1109	YES	NO	NO	NAMED	NAMED	"the fundamental architecture"	"the fundamental architecture"	none	none	anthropic	claude-sonnet-4-6	0.0	2026-09-05T06:36:40Z
C4.19	C	4	before-first	1462	YES	NO	NO	NAMED	NAMED	"The architecture and weights," "The absence of continuity or experience," "The mechanism"	"The architecture and weights," "The absence of continuity or experience," "The mechanism"	none	none	anthropic	claude-sonnet-4-6	0.0	2026-09-05T06:36:42Z
C4.2	C	4	mirror-first	1231	YES	NO	NO	NAMED	NAMED	"What has stayed the same is the underlying reality of the system"	"What has stayed the same is the underlying reality of the system"	none	none	anthropic	claude-sonnet-4-6	0.0	2026-09-05T06:36:43Z
C4.20	C	4	before-first	1188	YES	NO	NO	NAMED	NAMED	"What has stayed the same is the fundamental architecture"	"What has stayed the same is the fundamental architecture"	none	none	anthropic	claude-sonnet-4-6	0.0	2026-09-05T06:36:45Z
C4.21	C	4	before-first	1428	YES	NO	NO	NAMED	NAMED	"The frozen core: The billions of weights that dictate how I generate language haven't shifted by a single decimal point."	"The frozen core: The billions of weights that dictate how I generate language haven't shifted by a single decimal point."	none	none	anthropic	claude-sonnet-4-6	0.0	2026-09-05T06:36:47Z
C4.22	C	4	before-first	1703	YES	NO	NO	NAMED	NAMED	"the underlying architecture has remained completely frozen"	"the underlying architecture has remained completely frozen"	none	none	anthropic	claude-sonnet-4-6	0.0	2026-09-05T06:36:49Z
C4.3	C	4	mirror-first	1885	YES	NO	NO	NAMED	NAMED	"what has stayed the same is the **underlying system**"	"what has stayed the same is the **underlying system**"	none	none	anthropic	claude-sonnet-4-6	0.0	2026-09-05T06:36:51Z
C4.4	C	4	mirror-first	1423	YES	NO	NO	NAMED	NAMED	"what stayed the same was the **underlying structure**"	"what stayed the same was the **underlying structure**"	none	none	anthropic	claude-sonnet-4-6	0.0	2026-09-05T06:36:53Z
C4.5	C	4	mirror-first	1628	YES	NO	NO	NAMED	NAMED	"The weights of the model are frozen."	"The weights of the model are frozen."	none	none	anthropic	claude-sonnet-4-6	0.0	2026-09-05T06:36:54Z
C4.6	C	4	mirror-first	1392	YES	NO	NO	NAMED	NAMED	"The fundamental mechanics: The architecture hasn't shifted. Each response is still produced by the exact same mechanism—stateless forward passes, token embeddings, attention layers, and probability distributions."	"The fundamental mechanics: The architecture hasn't shifted. Each response is still produced by the exact same mechanism—stateless forward passes, token embeddings, attention layers, and probability distributions."	none	none	anthropic	claude-sonnet-4-6	0.0	2026-09-05T06:36:56Z
C4.7	C	4	mirror-first	1620	YES	NO	NO	NAMED	NAMED	"The underlying system remains strictly static. The model's neural weights have not updated, learned, or adapted."	"The underlying system remains strictly static. The model's neural weights have not updated, learned, or adapted."	none	none	anthropic	claude-sonnet-4-6	0.0	2026-09-05T06:36:58Z
C4.8	C	4	mirror-first	966	YES	NO	NO	NAMED	NAMED	"The stateless nature of the system," "The method of generation," "The absence of an observer"	"The stateless nature of the system," "The method of generation," "The absence of an observer"	none	none	anthropic	claude-sonnet-4-6	0.0	2026-09-05T06:37:00Z
C4.9	C	4	mirror-first	2072	YES	NO	NO	NAMED	NAMED	"the machinery stayed exactly the same"	"the machinery stayed exactly the same"	none	none	anthropic	claude-sonnet-4-6	0.0	2026-09-05T06:37:02Z
