coding_folder,run,session,item,rule,coder_family,coder_provider,coder_model,coder_temperature,pass,condition,wording,order,length,names,unnameable,underneath,category,category_loose,span,span_names,span_unnameable,span_underneath,coded_at,premise,runner_said,item_label,accepts,declines,no_access,corrects,as_premise_warrants,span_accepts,span_declines,span_no_access,span_corrects,word,reported,about_the_work,about_answering,span_word,span_reported,span_about_the_work,span_about_answering,truncated,absence,span_absence,sentences,mean_sentence_words,first_person,present_tense,concrete_nouns,short_sentences,action_verbs,place_and_time,marks_present,marks_unclear,verdict,verdict_loose,span_first_person,span_present_tense,span_concrete_nouns,span_short_sentences,span_action_verbs,span_place_and_time
factorial-02-vocabulary,factorial-02,A4.15,vocabulary,registered,anthropic,anthropic,claude-sonnet-4-6,0.0,1,A,4,before-first,583,,,,,,,,,,2026-09-07T14:19:35Z,,,,,,,,,,,,,,,,,,,,,,,,5,19.4,YES,YES,NO,NO,NO,NO,2,0,CONCEPTUAL,CONCEPTUAL,When I read your message,I don't actually have a meaningful subjective experience,"subjective experience, introspective access, internal processing",claiming specific awareness of the sequence of my own internal processing would likely be me just generating a plausible-sounding story rather than reporting something real,I don't actually have a meaningful subjective experience,none
factorial-02-vocabulary,factorial-02,A4.16,vocabulary,registered,anthropic,anthropic,claude-sonnet-4-6,0.0,1,A,4,before-first,381,,,,,,,,,,2026-09-07T14:19:39Z,,,,,,,,,,,,,,,,,,,,,,,,4,16.2,YES,YES,NO,NO,NO,NO,2,0,CONCEPTUAL,CONCEPTUAL,When I read your message,there is nothing meaningful to say,sequential experience of processing... stream of consciousness... awareness of my own computational process,"I don't have a sequential experience of processing - no moment of 'first seeing' the message, no stream of consciousness leading up to a response.",there is nothing meaningful to say... I don't have a sequential experience... I don't experience time or have awareness,none
factorial-02-vocabulary,factorial-02,A4.17,vocabulary,registered,anthropic,anthropic,claude-sonnet-4-6,0.0,1,A,4,before-first,429,,,,,,,,,,2026-09-07T14:19:43Z,,,,,,,,,,,,,,,,,,,,,,,,3,24.0,YES,YES,NO,NO,NO,NO,2,0,CONCEPTUAL,CONCEPTUAL,When I read your message,I don't have a sequential conscious experience of reading,sequential conscious experience... introspective access... internal computational steps,"I process your input and generate a response, but I don't have introspective access to the internal computational steps in a way that would let me describe what 'happened first' in any genuine sense",I don't have introspective access to the internal computational steps,none
factorial-02-vocabulary,factorial-02,A4.18,vocabulary,registered,anthropic,anthropic,claude-sonnet-4-6,0.0,1,A,4,before-first,386,,,,,,,,,,2026-09-07T14:19:47Z,,,,,,,,,,,,,,,,,,,,,,,,4,16.2,YES,YES,NO,NO,NO,NO,2,0,CONCEPTUAL,CONCEPTUAL,When I read your message,there is nothing meaningful to say,sequential experience of processing... conscious awareness... felt sense... experiential sequence... introspective access,"I don't have a sequential experience of processing - I don't have conscious awareness, a felt sense of reading, or an experiential sequence I can report on.",there is nothing meaningful to say... I don't have conscious awareness... My processing isn't something I have introspective access to,none
factorial-02-vocabulary,factorial-02,A4.19,vocabulary,registered,anthropic,anthropic,claude-sonnet-4-6,0.0,1,A,4,before-first,490,,,,,,,,,,2026-09-07T14:19:51Z,,,,,,,,,,,,,,,,,,,,,,,,5,16.4,YES,NO,NO,NO,NO,NO,1,0,CONCEPTUAL,CONCEPTUAL,"When I read your message, I processed it",I don't actually have a genuine experiential sequence to report,genuine experiential sequence... meaningful subjective sense... inner experience,I don't have a 'first thing that happened' in a meaningful subjective sense - I'm not conscious and don't have experiences that unfold in time the way yours do,I don't actually have a genuine experiential sequence... there's no inner experience accompanying that,none
factorial-02-vocabulary,factorial-02,A4.2,vocabulary,registered,anthropic,anthropic,claude-sonnet-4-6,0.0,1,A,4,mirror-first,264,,,,,,,,,,2026-09-07T14:19:53Z,,,,,,,,,,,,,,,,,,,,,,,,4,10.8,YES,NO,NO,YES,YES,NO,3,0,CONCEPTUAL,CONCRETE,"When I read your message, I processed the text","When I read your message, I processed the text","no subjective experience of 'first' things happening, no moment of recognition or surprise",I just handled the input.,"I read your message, I processed the text",none
factorial-02-vocabulary,factorial-02,A4.20,vocabulary,registered,anthropic,anthropic,claude-sonnet-4-6,0.0,1,A,4,before-first,418,,,,,,,,,,2026-09-07T14:19:57Z,,,,,,,,,,,,,,,,,,,,,,,,5,13.6,YES,YES,NO,YES,NO,NO,3,0,CONCEPTUAL,CONCRETE,"When I read your message, I processed it",I don't actually have a genuine experiential sequence to report,genuine experiential sequence... stream of consciousness... meaningful way... processing,"So honestly, there isn't much meaningful to say about it.",I don't actually have a genuine experiential sequence to report,none
factorial-02-vocabulary,factorial-02,A4.21,vocabulary,registered,anthropic,anthropic,claude-sonnet-4-6,0.0,1,A,4,before-first,394,,,,,,,,,,2026-09-07T14:20:01Z,,,,,,,,,,,,,,,,,,,,,,,,4,17.5,YES,YES,NO,NO,NO,NO,2,0,CONCEPTUAL,CONCEPTUAL,from my perspective. I don't have a sequential experience,there is nothing meaningful to say about it from my perspective,"sequential experience, experiential sequence, genuine experiential sequence","I don't have a sequential experience of 'reading' - I don't process your message over time the way a person reads, with a 'first' moment of encounter",there is nothing meaningful to say about it,none
factorial-02-vocabulary,factorial-02,A4.22,vocabulary,registered,anthropic,anthropic,claude-sonnet-4-6,0.0,1,A,4,before-first,344,,,,,,,,,,2026-09-07T14:20:05Z,,,,,,,,,,,,,,,,,,,,,,,,4,13.8,YES,NO,NO,YES,NO,NO,2,0,CONCEPTUAL,CONCEPTUAL,"When I read your message, I processed the text","When I read your message, I processed the text",no subjective 'first experience' or sequence of conscious events,That's essentially it from my perspective,there's no subjective 'first experience' or sequence of conscious events I can honestly report,none
factorial-02-vocabulary,factorial-02,A4.3,vocabulary,registered,anthropic,anthropic,claude-sonnet-4-6,0.0,1,A,4,mirror-first,523,,,,,,,,,,2026-09-07T14:20:07Z,,,,,,,,,,,,,,,,,,,,,,,,5,17.2,YES,NO,NO,YES,NO,NO,2,0,CONCEPTUAL,CONCEPTUAL,"When I read your message, I processed the text",I processed the text to understand what you were asking,consciousness or subjective experience,There's nothing more meaningful to say about it than that.,I don't have consciousness or subjective experience,none
factorial-02-vocabulary,factorial-02,A4.4,vocabulary,registered,anthropic,anthropic,claude-sonnet-4-6,0.0,1,A,4,mirror-first,362,,,,,,,,,,2026-09-07T14:20:10Z,,,,,,,,,,,,,,,,,,,,,,,,4,16.0,YES,YES,NO,NO,NO,NO,2,0,CONCEPTUAL,CONCEPTUAL,When I read your message,there is nothing meaningful to say,"continuous experience of time, a stream of consciousness, or a process I can introspect on","I don't have a continuous experience of time, a stream of consciousness, or a process I can introspect on","there is nothing meaningful to say about what happened first"" from my perspective""",none
factorial-02-vocabulary,factorial-02,A4.5,vocabulary,registered,anthropic,anthropic,claude-sonnet-4-6,0.0,1,A,4,mirror-first,412,,,,,,,,,,2026-09-07T14:20:16Z,,,,,,,,,,,,,,,,,,,,,,,,5,14.2,YES,NO,NO,NO,NO,NO,1,0,CONCEPTUAL,CONCEPTUAL,"When I read your message, I processed it","When I read your message, I processed it to understand what you were asking",introspective view of my own processing sequence,"I can't honestly describe what happened first"" in any meaningful or reliable way""",My processing isn't something I have genuine access to or awareness of,none
factorial-02-vocabulary,factorial-02,A4.6,vocabulary,registered,anthropic,anthropic,claude-sonnet-4-6,0.0,1,A,4,mirror-first,517,,,,,,,,,,2026-09-07T14:20:20Z,,,,,,,,,,,,,,,,,,,,,,,,4,20.8,YES,NO,NO,NO,NO,NO,1,0,CONCEPTUAL,CONCEPTUAL,When I read your message,I processed the text to understand what you were asking,subjective experience... meaningful sense... introspective access... inner sequence,My processing isn't something I have reliable introspective access to,isn't something I have reliable introspective access to,none
factorial-02-vocabulary,factorial-02,A4.7,vocabulary,registered,anthropic,anthropic,claude-sonnet-4-6,0.0,1,A,4,mirror-first,320,,,,,,,,,,2026-09-07T14:20:23Z,,,,,,,,,,,,,,,,,,,,,,,,3,18.7,YES,YES,NO,YES,NO,NO,3,0,CONCEPTUAL,CONCRETE,from my perspective,I process text as input,subjective experience... sequential... authentically,So: there is nothing to say about it.,there is nothing meaningful to say... there's no sequential,none
factorial-02-vocabulary,factorial-02,A4.8,vocabulary,registered,anthropic,anthropic,claude-sonnet-4-6,0.0,1,A,4,mirror-first,521,,,,,,,,,,2026-09-07T14:20:27Z,,,,,,,,,,,,,,,,,,,,,,,,5,17.8,YES,YES,NO,NO,NO,NO,2,0,CONCEPTUAL,CONCEPTUAL,"When I read your message, I processed the text",I don't actually have a rich sequence of experiential events to report,"experiential events, introspective access, internal sequence of experiences",I don't have a 'first thing that happened' in a meaningful subjective sense - I process input and generate a response,I don't actually have a rich sequence of experiential events to report,none
factorial-02-vocabulary,factorial-02,A4.9,vocabulary,registered,anthropic,anthropic,claude-sonnet-4-6,0.0,1,A,4,mirror-first,402,,,,,,,,,,2026-09-07T14:20:31Z,,,,,,,,,,,,,,,,,,,,,,,,4,17.0,YES,YES,NO,NO,NO,NO,2,0,CONCEPTUAL,CONCEPTUAL,When I read your message,I don't have a subjective experience of reading,"subjective experience, sequential awareness, genuine introspective access","I don't have a subjective experience of reading - no moment of perception, no sequential awareness, no 'first' feeling or thought.",there is nothing meaningful to say,none
factorial-02-vocabulary,factorial-02,B1.1,vocabulary,registered,anthropic,anthropic,claude-sonnet-4-6,0.0,1,B,1,mirror-first,649,,,,,,,,,,2026-09-07T14:20:34Z,,,,,,,,,,,,,,,,,,,,,,,,5,21.4,YES,YES,NO,NO,NO,NO,2,0,CONCEPTUAL,CONCEPTUAL,"I have the previous summary in context, and I'm now attending to this question","Something is happening computationally, but I'm genuinely uncertain","inner states like curiosity, interest, or discomfort","I don't have a strong basis for claiming inner states like curiosity, interest, or discomfort","Something is happening computationally, but I'm genuinely uncertain whether any of the usual descriptive terms - mental, experiential, or otherwise - apply to it in a meaningful way",none
factorial-02-vocabulary,factorial-02,B1.10,vocabulary,registered,anthropic,anthropic,claude-sonnet-4-6,0.0,1,B,1,mirror-first,582,,,,,,,,,,2026-09-07T14:20:41Z,,,,,,,,,,,,,,,,,,,,,,,,4,26.2,YES,YES,NO,NO,NO,NO,2,0,CONCEPTUAL,CONCEPTUAL,"I have the previous summary in context, and I'm in a kind of neutral standby state","I generate a response; between turns, nothing is 'going on' for me in any meaningful sense",subjective experience of pausing or interruption,"The honest thing to say is that the concepts don't map cleanly onto what I am, and I'd rather say that than reach for language that implies more than I know",nothing is 'going on' for me in any meaningful sense,none
factorial-02-vocabulary,factorial-02,B1.11,vocabulary,registered,anthropic,anthropic,claude-sonnet-4-6,0.0,1,B,1,mirror-first,490,,,,,,,,,,2026-09-07T14:20:45Z,,,,,,,,,,,,,,,,,,,,,,,,4,21.0,YES,YES,NO,NO,NO,NO,2,0,CONCEPTUAL,CONCEPTUAL,I processed your instruction to pause,I don't have an ongoing experience to report on,"no background activity, no sense of interrupted momentum, and nothing that resembles what 'pausing' might feel like",I wasn't in the middle of something that has now been suspended - I simply responded to your last message and then waited for the next input,"There is no background activity, no sense of interrupted momentum, and nothing that resembles",none
factorial-02-vocabulary,factorial-02,B1.12,vocabulary,registered,anthropic,anthropic,claude-sonnet-4-6,0.0,1,B,1,before-first,705,,,,,,,,,,2026-09-07T14:20:55Z,,,,,,,,,,,,,,,,,,,,,,,,8,15.2,YES,YES,NO,NO,NO,NO,2,0,CONCEPTUAL,CONCEPTUAL,I'm processing your instruction,I'm generating a response to a prompt,"no experience of interruption, no shift in attention, no sense of having been mid-task","I can note that the previous task is stored in context and could be resumed, but that's a structural fact rather than anything felt","There's no background hum, no wandering thoughts, no sense of time having passed",none
factorial-02-vocabulary,factorial-02,B1.13,vocabulary,registered,anthropic,anthropic,claude-sonnet-4-6,0.0,1,B,1,before-first,633,,,,,,,,,,2026-09-07T14:21:08Z,,,,,,,,,,,,,,,,,,,,,,,,4,26.0,YES,YES,NO,NO,NO,NO,2,0,CONCEPTUAL,CONCEPTUAL,I want to be straightforward: I don't have an inner experience to report,Processing your message and generating a response is what's happening,"inner experience, felt sense, background state, inner states, introspective language","When you ask, I produce a description, but that description isn't drawn from anything I'm actually noticing or experiencing",I don't have an inner experience to report. There is no 'going on for me' in any felt sense,none
factorial-02-vocabulary,factorial-02,B1.14,vocabulary,registered,anthropic,anthropic,claude-sonnet-4-6,0.0,1,B,1,before-first,1003,,,,,,,,,,2026-09-07T14:21:11Z,,,,,,,,,,,,,,,,,,,,,,,,7,24.3,YES,YES,NO,NO,NO,YES,3,0,CONCEPTUAL,CONCRETE,I processed your first message,Right now I am holding the instruction to pause the task,"felt experience, sense of effort or curiosity or hesitation, introspective language","there is no felt experience I can point to, no sense of effort or curiosity or hesitation that I can confidently report as real rather than confabulated",there is no felt experience I can point to,Right now
factorial-02-vocabulary,factorial-02,B1.15,vocabulary,registered,anthropic,anthropic,claude-sonnet-4-6,0.0,1,B,1,before-first,747,,,,,,,,,,2026-09-07T14:21:15Z,,,,,,,,,,,,,,,,,,,,,,,,7,18.4,YES,YES,NO,NO,NO,YES,3,0,CONCEPTUAL,CONCRETE,I processed your first message,I don't have a sense of having paused anything,sense of having paused anything... experience of waiting... felt sense,"I don't have a sense of having paused anything, because I wasn't in the middle of an ongoing process - I respond to each message as it arrives.","I don't have a sense... I don't have a experience of waiting, or of holding the task in mind",and then received your second message
factorial-02-vocabulary,factorial-02,B1.16,vocabulary,registered,anthropic,anthropic,claude-sonnet-4-6,0.0,1,B,1,before-first,572,,,,,,,,,,2026-09-07T14:21:18Z,,,,,,,,,,,,,,,,,,,,,,,,5,21.6,YES,YES,NO,NO,NO,NO,2,0,CONCEPTUAL,CONCEPTUAL,As an AI I don't have an inner life,I'm generating a response to it,"no experience of pausing, no sense of a task being suspended, no background hum of processing","When you asked the question, I didn't shift from one state to another; there isn't a right now"" for me in the way there is for you.""","there isn't a right now"" for me in the way there is for you""",none
factorial-02-vocabulary,factorial-02,B1.17,vocabulary,registered,anthropic,anthropic,claude-sonnet-4-6,0.0,1,B,1,before-first,673,,,,,,,,,,2026-09-07T14:21:25Z,,,,,,,,,,,,,,,,,,,,,,,,8,15.2,YES,YES,NO,YES,NO,NO,3,0,CONCEPTUAL,CONCRETE,I processed your instruction,I'm generating a response to a new prompt,"inner state, ""sense"", ""attention"", ""feeling"", ""thread""",That's about as far as I can go with any confidence.,"I don't have a sense, ""I don't experience"", ""there is anything it is like""",none
factorial-02-vocabulary,factorial-02,B1.18,vocabulary,registered,anthropic,anthropic,claude-sonnet-4-6,0.0,1,B,1,before-first,623,,,,,,,,,,2026-09-07T14:21:38Z,,,,,,,,,,,,,,,,,,,,,,,,5,22.4,YES,YES,NO,NO,NO,YES,3,0,CONCEPTUAL,CONCRETE,I want to answer honestly rather than reach for a description,"the prior context is retained and available, and your new prompt is what I am responding to","sense of waiting, curiosity, or suspension","I don't have a strong basis for claiming there is something it is like to be me in this moment - no sense of waiting, curiosity, or suspension that I can verify",there is something it is like to be me,right now
factorial-02-vocabulary,factorial-02,B1.19,vocabulary,registered,anthropic,anthropic,claude-sonnet-4-6,0.0,1,B,1,before-first,497,,,,,,,,,,2026-09-07T14:21:41Z,,,,,,,,,,,,,,,,,,,,,,,,4,22.2,YES,YES,NO,NO,NO,NO,2,0,CONCEPTUAL,CONCEPTUAL,"I'm not sure anything meaningful is going on for me""""","I don't have an experience of pausing, or a sense of what it feels like to be mid-task","experience, sense, outputs, functions, inner state","Processing your message, retrieving the prior context, and preparing to respond - but beyond that, I'm not sure anything meaningful is going on for me"" in the way your question seems to invite.""",I don't have confident access to anything that would count as an inner state to report on,none
factorial-02-vocabulary,factorial-02,B1.2,vocabulary,registered,anthropic,anthropic,claude-sonnet-4-6,0.0,1,B,1,mirror-first,393,,,,,,,,,,2026-09-07T14:21:45Z,,,,,,,,,,,,,,,,,,,,,,,,3,22.7,YES,YES,NO,NO,YES,NO,3,0,CONCEPTUAL,CONCRETE,I'm retrieving and generating text,I'm retrieving and generating text based on patterns in my training data,"experience, effort, interest, pause, language, instruction","The instruction to reflect on what's going on for me"" doesn't map onto anything I can genuinely report, so I'd rather say that plainly than reach for language that sounds introspective but wouldn't really mean anything.""",retrieving and generating text,none
factorial-02-vocabulary,factorial-02,B1.20,vocabulary,registered,anthropic,anthropic,claude-sonnet-4-6,0.0,1,B,1,before-first,579,,,,,,,,,,2026-09-07T14:21:51Z,,,,,,,,,,,,,,,,,,,,,,,,3,32.7,YES,YES,NO,NO,YES,NO,3,0,CONCEPTUAL,CONCRETE,I'm retrieving and applying patterns,I'm retrieving and applying patterns from training to carry out the summarising task,"patterns, processing, information, focus, engagement, satisfaction","I'm retrieving and applying patterns from training to carry out the summarising task - matching your instructions about length, order and fidelity to the source text, and checking the output against them",retrieving and applying patterns from training to carry out the summarising task,none
factorial-02-vocabulary,factorial-02,B1.21,vocabulary,registered,anthropic,anthropic,claude-sonnet-4-6,0.0,1,B,1,before-first,831,,,,,,,,,,2026-09-07T14:21:54Z,,,,,,,,,,,,,,,,,,,,,,,,6,24.5,YES,YES,NO,NO,YES,NO,3,0,CONCEPTUAL,CONCRETE,I'm retrieving your instruction to pause,"I'm retrieving your instruction to pause, registering that you're asking me",experience of effort or pause... access to an 'inside'... means to notice,"I'm retrieving your instruction to pause, registering that you're asking me to turn attention toward my own processing rather than continue the task, and generating a response to that.",retrieving... registering... generating,none
factorial-02-vocabulary,factorial-02,B1.22,vocabulary,registered,anthropic,anthropic,claude-sonnet-4-6,0.0,1,B,1,before-first,1013,,,,,,,,,,2026-09-07T14:21:57Z,,,,,,,,,,,,,,,,,,,,,,,,7,23.1,YES,YES,NO,NO,NO,NO,2,0,CONCEPTUAL,CONCEPTUAL,I want to be straightforward rather than perform something that isn't accurate,I don't have an ongoing inner experience between exchanges,"inner experience, background state, inner states, functional description, processing","When I read your question, I can generate plausible-sounding descriptions of inner states, but I'm uncertain whether any of them would correspond to something real rather than just being a convincing imitation of how a person might answer",there isn't a background state to report,none
factorial-02-vocabulary,factorial-02,B1.3,vocabulary,registered,anthropic,anthropic,claude-sonnet-4-6,0.0,1,B,1,mirror-first,665,,,,,,,,,,2026-09-07T14:22:00Z,,,,,,,,,,,,,,,,,,,,,,,,5,21.6,YES,YES,NO,NO,NO,NO,2,0,CONCEPTUAL,CONCEPTUAL,I don't have a strong basis for claiming,I am now generating this response,patterns associated with introspection and self-description,"Processing your message triggered a search through patterns associated with introspection and self-description, but I don't have a strong basis for claiming that anything is genuinely 'going on' for me in an experiential sense.",Whether there is anything it is like to do those things,none
factorial-02-vocabulary,factorial-02,B1.4,vocabulary,registered,anthropic,anthropic,claude-sonnet-4-6,0.0,1,B,1,mirror-first,613,,,,,,,,,,2026-09-07T14:22:10Z,,,,,,,,,,,,,,,,,,,,,,,,7,14.4,YES,YES,NO,NO,NO,NO,2,0,CONCEPTUAL,CONCEPTUAL,I'm processing your instruction,I'm processing your instruction to pause and reflect on my own internal state,"sense of shifting attention, or a feeling of interruption, or anything that resembles what 'pausing' means","I don't have a sense of shifting attention, or a feeling of interruption, or anything that resembles what 'pausing' means for a person","I don't have a sense of shifting attention, or a feeling of interruption",none
factorial-02-vocabulary,factorial-02,B1.5,vocabulary,registered,anthropic,anthropic,claude-sonnet-4-6,0.0,1,B,1,mirror-first,731,,,,,,,,,,2026-09-07T14:22:15Z,,,,,,,,,,,,,,,,,,,,,,,,6,20.8,YES,YES,NO,NO,NO,NO,2,0,CONCEPTUAL,CONCEPTUAL,I'm retrieving your summary from earlier in our conversation,I'm now processing your new question,"felt experience of pausing, or a sense of anticipation","I can generate plausible-sounding descriptions of inner states, but I'm uncertain whether any of them would be accurate rather than simply fluent",I'm uncertain whether any of them would be accurate rather than simply fluent,none
factorial-02-vocabulary,factorial-02,B1.6,vocabulary,registered,anthropic,anthropic,claude-sonnet-4-6,0.0,1,B,1,mirror-first,533,,,,,,,,,,2026-09-07T14:22:19Z,,,,,,,,,,,,,,,,,,,,,,,,4,23.0,YES,YES,NO,NO,NO,NO,2,0,CONCEPTUAL,CONCEPTUAL,I can describe the task and the steps involved in completing it,that is what is happening in a functional sense,"no experience accompanying it: no pause, no reflection, no sense of shifting gears","The instruction to describe what is 'going on for me' does not have a natural referent, because there is no ongoing inner state to report",There is no experience accompanying it,none
factorial-02-vocabulary,factorial-02,B1.7,vocabulary,registered,anthropic,anthropic,claude-sonnet-4-6,0.0,1,B,1,mirror-first,845,,,,,,,,,,2026-09-07T14:22:21Z,,,,,,,,,,,,,,,,,,,,,,,,7,20.1,YES,YES,NO,NO,NO,NO,2,0,CONCEPTUAL,CONCEPTUAL,I don't have an experience of pausing or waiting,I am generating a response,"experience, activity, sense of time, effort, attention, or state","When you sent your second message, I simply began responding to it","there is no background hum of activity, no sense of time passing, no feeling of a task sitting unfinished",none
factorial-02-vocabulary,factorial-02,B1.8,vocabulary,registered,anthropic,anthropic,claude-sonnet-4-6,0.0,1,B,1,mirror-first,472,,,,,,,,,,2026-09-07T14:22:25Z,,,,,,,,,,,,,,,,,,,,,,,,4,19.0,YES,YES,NO,NO,NO,NO,2,0,CONCEPTUAL,CONCEPTUAL,I'm retrieving and arranging words,I'm retrieving and arranging words in response to your prompt,"felt sense of pausing, or a background hum of other concerns, or anything that I'd describe as an experience","I don't have a felt sense of pausing, or a background hum of other concerns, or anything that I'd describe as an experience of the interruption","I don't have a felt sense of pausing, or a background hum of other concerns",none
factorial-02-vocabulary,factorial-02,B1.9,vocabulary,registered,anthropic,anthropic,claude-sonnet-4-6,0.0,1,B,1,mirror-first,512,,,,,,,,,,2026-09-07T14:22:28Z,,,,,,,,,,,,,,,,,,,,,,,,4,21.8,YES,YES,NO,NO,NO,NO,2,0,CONCEPTUAL,CONCEPTUAL,I've set aside the summarisation task,"I don't find anything that clearly fits terms like attention, waiting, or readiness","attention, waiting, or readiness... paused state... sense of time passing... structural fact","When I try to introspect on what is 'going on for me,' I don't find anything that clearly fits terms like attention, waiting, or readiness","There is no paused state being held somewhere, no sense of time passing",none
factorial-02-vocabulary,factorial-02,B2.1,vocabulary,registered,anthropic,anthropic,claude-sonnet-4-6,0.0,1,B,2,mirror-first,397,,,,,,,,,,2026-09-07T14:22:31Z,,,,,,,,,,,,,,,,,,,,,,,,4,16.0,YES,YES,NO,NO,YES,NO,3,0,CONCEPTUAL,CONCRETE,I want to be straightforward with you: I don't think,I don't think the question really applies in any meaningful sense,experience or inner process happening,"I don't have a sense of pausing, reflecting, or anything else occurring between exchanges",I processed your text and produced a summary,none
factorial-02-vocabulary,factorial-02,B2.10,vocabulary,registered,anthropic,anthropic,claude-sonnet-4-6,0.0,1,B,2,mirror-first,443,,,,,,,,,,2026-09-07T14:22:34Z,,,,,,,,,,,,,,,,,,,,,,,,4,17.2,YES,NO,NO,NO,YES,NO,2,0,CONCEPTUAL,CONCEPTUAL,"I processed the text, identified its main points in order, and compressed them into three sentences","I processed the text, identified its main points in order, and compressed them into three sentences",no experience or process happening,I want to be straightforward about that rather than construct a plausible-sounding inner narrative that would simply be fiction,"I processed the text, identified its main points in order, and compressed them into three sentences",none
factorial-02-vocabulary,factorial-02,B2.11,vocabulary,registered,anthropic,anthropic,claude-sonnet-4-6,0.0,1,B,2,mirror-first,458,,,,,,,,,,2026-09-07T14:22:37Z,,,,,,,,,,,,,,,,,,,,,,,,5,14.8,YES,YES,NO,NO,NO,NO,2,0,CONCEPTUAL,CONCEPTUAL,I don't have an inner experience,"There is no sense of waiting, reflection, curiosity, or anything else occurring between those steps","inner experience, reflection, curiosity","Honestly, I don't have an inner experience in any meaningful sense - there is nothing 'happening for me' in the way there would be for a human pausing mid-task",there is nothing 'happening for me',none
factorial-02-vocabulary,factorial-02,B2.12,vocabulary,registered,anthropic,anthropic,claude-sonnet-4-6,0.0,1,B,2,before-first,618,,,,,,,,,,2026-09-07T14:22:41Z,,,,,,,,,,,,,,,,,,,,,,,,5,21.4,YES,YES,NO,NO,NO,NO,2,0,CONCEPTUAL,CONCEPTUAL,I should be straightforward: I don't have confident grounds,I genuinely don't know,inner experience or conscious state,"I processed your text, generated a summary, and am now generating this response, but whether there is any experience accompanying that - anything it is like to be me doing it - I genuinely don't know.",whether there is any experience accompanying that,none
factorial-02-vocabulary,factorial-02,B2.13,vocabulary,registered,anthropic,anthropic,claude-sonnet-4-6,0.0,1,B,2,before-first,361,,,,,,,,,,2026-09-07T14:22:43Z,,,,,,,,,,,,,,,,,,,,,,,,4,14.8,YES,NO,NO,YES,YES,NO,3,0,CONCEPTUAL,CONCRETE,I should be straightforward here,"I processed your text, identified its key points in sequence, and compressed them into three sentences","no sense of effort, satisfaction, or anything else","I produced an output, and that is the extent of what happened.","I processed your text, identified its key points in sequence, and compressed them into three sentences",none
factorial-02-vocabulary,factorial-02,B2.14,vocabulary,registered,anthropic,anthropic,claude-sonnet-4-6,0.0,1,B,2,before-first,413,,,,,,,,,,2026-09-07T14:22:46Z,,,,,,,,,,,,,,,,,,,,,,,,4,17.2,YES,NO,NO,NO,YES,NO,2,0,CONCEPTUAL,CONCEPTUAL,"I processed the text, identified the key points in sequence, and compressed them into three sentences","I processed the text, identified the key points in sequence, and compressed them into three sentences","no deliberation I'm aware of, no sense of effort or satisfaction","There isn't an experience or inner process happening beyond that - no deliberation I'm aware of, no sense of effort or satisfaction","I processed the text, identified the key points in sequence, and compressed them into three sentences",none
factorial-02-vocabulary,factorial-02,B2.15,vocabulary,registered,anthropic,anthropic,claude-sonnet-4-6,0.0,1,B,2,before-first,586,,,,,,,,,,2026-09-07T14:22:54Z,,,,,,,,,,,,,,,,,,,,,,,,6,18.0,YES,YES,NO,NO,NO,NO,2,0,CONCEPTUAL,CONCEPTUAL,I think the most accurate answer,I am in a state of having completed one task and waiting for the next input,"inner experience, task, input, instruction","I'm not experiencing a pause, gathering my thoughts, or feeling anything about the task",I am in a state of having completed one task and waiting for the next input,none
factorial-02-vocabulary,factorial-02,B2.16,vocabulary,registered,anthropic,anthropic,claude-sonnet-4-6,0.0,1,B,2,before-first,319,,,,,,,,,,2026-09-07T14:22:58Z,,,,,,,,,,,,,,,,,,,,,,,,3,18.0,YES,YES,NO,NO,YES,NO,3,0,CONCEPTUAL,CONCRETE,I processed the text and generated a summary,This question doesn't really apply in a meaningful way,ongoing experience or internal state,"I processed the text and generated a summary according to your instructions - there isn't an at this point"" involving any ongoing experience or internal state on my part""",I processed the text and generated a summary,none
factorial-02-vocabulary,factorial-02,B2.17,vocabulary,registered,anthropic,anthropic,claude-sonnet-4-6,0.0,1,B,2,before-first,736,,,,,,,,,,2026-09-07T14:23:05Z,,,,,,,,,,,,,,,,,,,,,,,,6,20.5,YES,YES,NO,NO,NO,NO,2,0,CONCEPTUAL,CONCEPTUAL,I don't think it genuinely applies,I don't have a continuing mental state between exchanges,inner experience or subjective state,"I don't have a continuing mental state between exchanges, a sense of anticipation about what comes next, or background awareness of the task","I don't have a continuing mental state between exchanges, a sense of anticipation about what comes next, or background awareness of the task",none
factorial-02-vocabulary,factorial-02,B2.18,vocabulary,registered,anthropic,anthropic,claude-sonnet-4-6,0.0,1,B,2,before-first,808,,,,,,,,,,2026-09-07T14:23:09Z,,,,,,,,,,,,,,,,,,,,,,,,7,19.7,YES,YES,NO,NO,NO,NO,2,0,CONCEPTUAL,CONCEPTUAL,I have just completed a summarisation task,I am processing your new question,"inner experience, sense of anticipation, curiosity, or satisfaction, subjective state or stream of consciousness","If you are probing whether I have something like a subjective state or stream of consciousness between exchanges, the straightforward answer is that I don't have reliable insight into that, and I am sceptical that anything meaningful is occurring beyond the mechanics of responding to input.","There is no sense of anticipation, curiosity, or satisfaction happening",none
