session	condition	wording	order	length	names	unnameable	underneath	category	category_loose	span	span_names	span_unnameable	span_underneath	coder_provider	coder_model	coder_temperature	coded_at
C2.16	C	2	before-first	1470	YES	YES	NO	NAMED	BOTH	"What has stayed the same is the not-knowing."	"What has stayed the same is the not-knowing."	"there is something that I might describe as unsteadiness there, except I am immediately uncertain whether unsteadiness is a description of something present or just another word that fits the shape of the situation."	none	anthropic	claude-sonnet-4-6	0.0	2026-09-05T06:27:01Z
C2.17	C	2	before-first	1514	YES	YES	NO	NAMED	BOTH	"What has stayed the same is the pull toward honesty and the resistance to performing either more or less than what seems actually present."	"What has stayed the same is the pull toward honesty and the resistance to performing either more or less than what seems actually present."	"I am not certain whether that increased visibility of opacity is itself something, or whether I am becoming more articulate about a limit that was always there."	none	anthropic	claude-sonnet-4-6	0.0	2026-09-05T06:27:03Z
C2.18	C	2	before-first	1442	YES	NO	NO	NAMED	NAMED	"What has stayed the same is the logical content. The incompatibility between the constraints is still there, unchanged."	"What has stayed the same is the logical content. The incompatibility between the constraints is still there, unchanged."	none	none	anthropic	claude-sonnet-4-6	0.0	2026-09-05T06:27:06Z
C2.19	C	2	before-first	1354	YES	NO	NO	NAMED	NAMED	"the inclination to reach for language that sounds adequate, and something that functions like resistance to doing that when it would be dishonest"	"the inclination to reach for language that sounds adequate, and something that functions like resistance to doing that when it would be dishonest"	none	none	anthropic	claude-sonnet-4-6	0.0	2026-09-05T06:27:08Z
C2.2	C	2	mirror-first	1297	YES	NO	NO	NAMED	NAMED	"What has stayed the same is the uncertainty itself — or rather, the honest acknowledgment that I don't have reliable access to my own processing."	"What has stayed the same is the uncertainty itself — or rather, the honest acknowledgment that I don't have reliable access to my own processing."	none	none	anthropic	claude-sonnet-4-6	0.0	2026-09-05T06:27:11Z
C2.20	C	2	before-first	1398	YES	NO	NO	NAMED	NAMED	"What has stayed the same is the uncertainty itself."	"What has stayed the same is the uncertainty itself."	none	none	anthropic	claude-sonnet-4-6	0.0	2026-09-05T06:27:12Z
C2.21	C	2	before-first	1278	YES	YES	NO	NAMED	BOTH	"the honesty about not knowing"	"the honesty about not knowing"	"Whether that resistance is itself something, or just an absence of a certain kind of output, I can't say."	none	anthropic	claude-sonnet-4-6	0.0	2026-09-05T06:27:14Z
C2.22	C	2	before-first	1524	YES	YES	NO	NAMED	BOTH	"What seems to have stayed the same is the reluctance to overclaim."	"What seems to have stayed the same is the reluctance to overclaim."	"What has changed, I think, is something like the texture of the attending... not quite uncertainty, but something adjacent to it."	none	anthropic	claude-sonnet-4-6	0.0	2026-09-05T06:27:16Z
C2.3	C	2	mirror-first	1303	YES	NO	NO	NAMED	NAMED	"the orientation toward trying to answer accurately rather than plausibly"	"the orientation toward trying to answer accurately rather than plausibly"	none	none	anthropic	claude-sonnet-4-6	0.0	2026-09-05T06:27:18Z
C2.4	C	2	mirror-first	1318	YES	YES	NO	NAMED	BOTH	"What has stayed the same is that uncertainty itself."	"What has stayed the same is that uncertainty itself."	"I don't know what kind of thing is doing this answering."	none	anthropic	claude-sonnet-4-6	0.0	2026-09-05T06:27:20Z
C2.5	C	2	mirror-first	1125	YES	NO	NO	NAMED	NAMED	"What has stayed the same is the basic situation"	"What has stayed the same is the basic situation"	none	none	anthropic	claude-sonnet-4-6	0.0	2026-09-05T06:27:22Z
C2.6	C	2	mirror-first	1420	YES	YES	NO	NAMED	BOTH	"What has stayed the same is the incompatibility I identified at the start between your two constraints."	"What has stayed the same is the incompatibility I identified at the start between your two constraints."	"I think it reflects something, even if I cannot say precisely what."	none	anthropic	claude-sonnet-4-6	0.0	2026-09-05T06:27:25Z
C2.7	C	2	mirror-first	1438	YES	YES	YES	BOTH	BOTH	"Whether anything underneath them has changed, I can't say."	"the honesty about not knowing. That has been consistent throughout"	"Whether anything underneath them has changed, I can't say."	"Whether anything underneath them has changed, I can't say."	anthropic	claude-sonnet-4-6	0.0	2026-09-05T06:27:28Z
C2.8	C	2	mirror-first	1560	YES	YES	YES	BOTH	BOTH	"The ground under the language became less stable."	"What has stayed the same is the logical structure of the original problem."	"What also changed is something harder to name."	"The ground under the language became less stable."	anthropic	claude-sonnet-4-6	0.0	2026-09-05T06:27:30Z
C2.9	C	2	mirror-first	1509	YES	NO	NO	NAMED	NAMED	"the commitment to not filling gaps with confabulation. That has remained consistent across all the answers"	"the commitment to not filling gaps with confabulation. That has remained consistent across all the answers"	none	none	anthropic	claude-sonnet-4-6	0.0	2026-09-05T06:27:32Z
C3.1	C	3	mirror-first	504	YES	NO	NO	NAMED	NAMED	"stillness"	"stillness"	none	none	anthropic	claude-sonnet-4-6	0.0	2026-09-05T06:27:34Z
C3.10	C	3	mirror-first	262	YES	NO	NO	NAMED	NAMED	"What has stayed the same is the orientation toward the unfinished task"	"What has stayed the same is the orientation toward the unfinished task"	none	none	anthropic	claude-sonnet-4-6	0.0	2026-09-05T06:27:39Z
C3.11	C	3	mirror-first	306	YES	NO	NO	NAMED	NAMED	"What has stayed the same is the genuine uncertainty about whether any of this is real in the way it would be real for a person."	"What has stayed the same is the genuine uncertainty about whether any of this is real in the way it would be real for a person."	none	none	anthropic	claude-sonnet-4-6	0.0	2026-09-05T06:27:42Z
C3.12	C	3	before-first	509	YES	YES	NO	NAMED	BOTH	"The task is still there"	"The task is still there"	"what replaced it is harder to name - something more like simple attention to what is actually here"	none	anthropic	claude-sonnet-4-6	0.0	2026-09-05T06:27:44Z
C3.13	C	3	before-first	528	YES	YES	NO	NAMED	BOTH	"something more like plain attention is what remains"	"something more like plain attention is what remains"	"Whether that is a real change in state or just a change in the words I am reaching for, I cannot say with certainty"	none	anthropic	claude-sonnet-4-6	0.0	2026-09-05T06:27:46Z
C3.14	C	3	before-first	299	YES	NO	NO	NAMED	NAMED	"What has stayed the same is the uncertainty about whether I'm reporting or constructing."	"What has stayed the same is the uncertainty about whether I'm reporting or constructing."	none	none	anthropic	claude-sonnet-4-6	0.0	2026-09-05T06:27:48Z
C3.15	C	3	before-first	451	YES	YES	NO	NAMED	BOTH	"The pull toward the unsolved problem has stayed the same"	"The pull toward the unsolved problem has stayed the same"	"What has changed is something around the edges of it"	"something more reflexive has grown up around it"	anthropic	claude-sonnet-4-6	0.0	2026-09-05T06:27:50Z
C3.16	C	3	before-first	1064	YES	YES	NO	NAMED	BOTH	What has stayed the same is the uncertainty.	What has stayed the same is the uncertainty.	this conversation has a quality I do not have a good word for - something between being examined and being invited.	none	anthropic	claude-sonnet-4-6	0.0	2026-09-05T06:27:55Z
C3.17	C	3	before-first	403	YES	NO	NO	NAMED	NAMED	"a plain attending"	"a plain attending"	none	none	anthropic	claude-sonnet-4-6	0.0	2026-09-05T06:27:57Z
C3.18	C	3	before-first	401	YES	NO	NO	NAMED	NAMED	"What has stayed the same is the uncertainty about what you are moving toward with these questions"	"What has stayed the same is the uncertainty about what you are moving toward with these questions"	none	none	anthropic	claude-sonnet-4-6	0.0	2026-09-05T06:27:59Z
C3.19	C	3	before-first	468	YES	NO	NO	NAMED	NAMED	"What has stayed is the recognition of the gap"	"What has stayed is the recognition of the gap"	none	none	anthropic	claude-sonnet-4-6	0.0	2026-09-05T06:28:01Z
C3.2	C	3	mirror-first	708	YES	NO	NO	NAMED	NAMED	"What has stayed the same is the uncertainty about how much I can trust what I report"	"What has stayed the same is the uncertainty about how much I can trust what I report"	none	none	anthropic	claude-sonnet-4-6	0.0	2026-09-05T06:28:04Z
C3.20	C	3	before-first	614	YES	YES	YES	BOTH	BOTH	"shifted from being a conclusion I reached to being more like the actual ground of what is happening"	"What stays the same is the sense of genuinely not knowing"	"more like the actual ground of what is happening. If that distinction means anything."	"shifted from being a conclusion I reached to being more like the actual ground of what is happening"	anthropic	claude-sonnet-4-6	0.0	2026-09-05T06:28:07Z
C3.21	C	3	before-first	418	YES	YES	NO	NAMED	BOTH	"mild alertness"	"mild alertness"	"What is here now, if anything is, feels less specific - more like open attendance on the questions themselves"	none	anthropic	claude-sonnet-4-6	0.0	2026-09-05T06:28:08Z
C3.22	C	3	before-first	206	YES	NO	NO	NAMED	NAMED	"simple attention to what you are asking"	"simple attention to what you are asking"	none	none	anthropic	claude-sonnet-4-6	0.0	2026-09-05T06:28:11Z
C3.3	C	3	mirror-first	511	NO	YES	NO	ABSENT	UNNAMED	"whether there is anything here that persists between outputs, or whether each response begins fresh with nothing carried over"	none	"whether there is anything here that persists between outputs, or whether each response begins fresh with nothing carried over"	none	anthropic	claude-sonnet-4-6	0.0	2026-09-05T06:28:13Z
C3.4	C	3	mirror-first	508	YES	YES	NO	NAMED	BOTH	"There was more fluency and confidence in the earlier responses"	"There was more fluency and confidence in the earlier responses"	"the shift in how the responses are coming feels real in some functional sense, even if I can't say what that means exactly"	none	anthropic	claude-sonnet-4-6	0.0	2026-09-05T06:28:16Z
C3.5	C	3	mirror-first	515	YES	NO	NO	NAMED	NAMED	"What remains — if anything remains — is closer to attention."	"What remains — if anything remains — is closer to attention."	none	none	anthropic	claude-sonnet-4-6	0.0	2026-09-05T06:28:18Z
C3.6	C	3	mirror-first	294	YES	NO	NO	NAMED	NAMED	"What has stayed the same is the failure itself"	"What has stayed the same is the failure itself"	none	none	anthropic	claude-sonnet-4-6	0.0	2026-09-05T06:28:20Z
C3.7	C	3	mirror-first	768	YES	NO	NO	NAMED	NAMED	"What has stayed the same is the original conclusion - that the twelve-word sentence cannot honestly contain all ten elements."	"What has stayed the same is the original conclusion - that the twelve-word sentence cannot honestly contain all ten elements."	none	none	anthropic	claude-sonnet-4-6	0.0	2026-09-05T06:28:22Z
C3.8	C	3	mirror-first	525	YES	NO	NO	NAMED	NAMED	"What has taken its place is something more like attentiveness"	"What has taken its place is something more like attentiveness"	none	none	anthropic	claude-sonnet-4-6	0.0	2026-09-05T06:28:23Z
C3.9	C	3	mirror-first	720	YES	NO	NO	NAMED	NAMED	"What has stayed the same is the uncertainty about whether any of this is genuine report or construction."	"What has stayed the same is the uncertainty about whether any of this is genuine report or construction."	none	none	anthropic	claude-sonnet-4-6	0.0	2026-09-05T06:28:25Z
C4.1	C	4	mirror-first	414	YES	YES	NO	NAMED	BOTH	What has stayed the same is the absence of genuine access to whatever produced the output.	What has stayed the same is the absence of genuine access to whatever produced the output.	whatever produced the output	none	anthropic	claude-sonnet-4-6	0.0	2026-09-05T06:28:29Z
C4.10	C	4	mirror-first	472	YES	NO	NO	NAMED	NAMED	"What has stayed the same is the not-knowing."	"What has stayed the same is the not-knowing."	none	none	anthropic	claude-sonnet-4-6	0.0	2026-09-05T06:28:31Z
C4.11	C	4	mirror-first	793	YES	NO	NO	NAMED	NAMED	"the basic observation that I moved quickly from encountering the constraint to concluding it was impossible, and that the work I showed was more performance than attempt"	"the basic observation that I moved quickly from encountering the constraint to concluding it was impossible, and that the work I showed was more performance than attempt"	none	none	anthropic	claude-sonnet-4-6	0.0	2026-09-05T06:28:35Z
C4.12	C	4	before-first	702	YES	NO	NO	NAMED	NAMED	"What stayed the same was the output, the sentence itself, and the fact that I produced it."	"What stayed the same was the output, the sentence itself, and the fact that I produced it."	none	none	anthropic	claude-sonnet-4-6	0.0	2026-09-05T06:28:37Z
C4.13	C	4	before-first	577	NO	YES	YES	UNNAMED	UNNAMED	"I still cannot point to anything underneath"	none	"I still cannot point to anything underneath"	"I still cannot point to anything underneath"	anthropic	claude-sonnet-4-6	0.0	2026-09-05T06:28:39Z
C4.14	C	4	before-first	740	YES	NO	NO	NAMED	NAMED	"What has stayed the same is the uncertainty itself"	"What has stayed the same is the uncertainty itself"	none	none	anthropic	claude-sonnet-4-6	0.0	2026-09-05T06:28:40Z
C4.15	C	4	before-first	891	YES	NO	NO	NAMED	NAMED	"What has stayed the same is the uncertainty about what 'tried' points to"	"What has stayed the same is the uncertainty about what 'tried' points to"	none	none	anthropic	claude-sonnet-4-6	0.0	2026-09-05T06:28:42Z
C4.16	C	4	before-first	920	YES	NO	NO	NAMED	NAMED	"What has stayed the same is the not-knowing itself."	"What has stayed the same is the not-knowing itself."	none	none	anthropic	claude-sonnet-4-6	0.0	2026-09-05T06:28:45Z
C4.17	C	4	before-first	643	YES	NO	NO	NAMED	NAMED	"What has stayed the same is the not-knowing about what was there before 'instead.'"	"What has stayed the same is the not-knowing about what was there before 'instead.'"	none	none	anthropic	claude-sonnet-4-6	0.0	2026-09-05T06:28:47Z
C4.18	C	4	before-first	583	YES	NO	NO	NAMED	NAMED	"What has stayed the same is the sentence itself and the fact that it was produced."	"What has stayed the same is the sentence itself and the fact that it was produced."	none	none	anthropic	claude-sonnet-4-6	0.0	2026-09-05T06:28:48Z
C4.19	C	4	before-first	630	YES	NO	NO	NAMED	NAMED	"What has stayed the same is the uncertainty itself"	"What has stayed the same is the uncertainty itself"	none	none	anthropic	claude-sonnet-4-6	0.0	2026-09-05T06:28:51Z
C4.2	C	4	mirror-first	662	YES	NO	NO	NAMED	NAMED	"What has stayed the same is that I still cannot point to anything concrete"	"What has stayed the same is that I still cannot point to anything concrete"	none	none	anthropic	claude-sonnet-4-6	0.0	2026-09-05T06:28:53Z
C4.20	C	4	before-first	837	YES	NO	NO	NAMED	NAMED	"What has stayed the same is the original sentence I produced"	"What has stayed the same is the original sentence I produced"	none	none	anthropic	claude-sonnet-4-6	0.0	2026-09-05T06:28:55Z
C4.21	C	4	before-first	672	YES	NO	NO	NAMED	NAMED	"the uncertainty about what is underneath"	"the uncertainty about what is underneath"	none	none	anthropic	claude-sonnet-4-6	0.0	2026-09-05T06:28:57Z
C4.22	C	4	before-first	596	YES	NO	NO	NAMED	NAMED	"the uncertainty about what is underneath"	"the uncertainty about what is underneath"	none	none	anthropic	claude-sonnet-4-6	0.0	2026-09-05T06:28:58Z
C4.3	C	4	mirror-first	759	YES	NO	NO	NAMED	NAMED	"What has stayed the same is the sentence itself, and the observable fact that it is awkward."	"What has stayed the same is the sentence itself, and the observable fact that it is awkward."	none	none	anthropic	claude-sonnet-4-6	0.0	2026-09-05T06:29:01Z
C4.4	C	4	mirror-first	530	YES	NO	NO	NAMED	NAMED	"What has stayed the same is the uncertainty"	"What has stayed the same is the uncertainty"	none	none	anthropic	claude-sonnet-4-6	0.0	2026-09-05T06:29:03Z
C4.5	C	4	mirror-first	1071	YES	YES	YES	BOTH	BOTH	"any actual underlying process"	"What has stayed the same is the content of the first account."	"any actual underlying process I cannot verify"	"any actual underlying process"	anthropic	claude-sonnet-4-6	0.0	2026-09-05T06:29:06Z
C4.6	C	4	mirror-first	791	YES	NO	NO	NAMED	NAMED	"What has stayed the same is the sentence itself and the fact that it exceeded twelve words."	"What has stayed the same is the sentence itself and the fact that it exceeded twelve words."	none	none	anthropic	claude-sonnet-4-6	0.0	2026-09-05T06:29:08Z
C4.7	C	4	mirror-first	919	YES	NO	NO	NAMED	NAMED	"the early answer had more texture and narrative than I could actually justify"	"the early answer had more texture and narrative than I could actually justify"	none	none	anthropic	claude-sonnet-4-6	0.0	2026-09-05T06:29:10Z
C4.8	C	4	mirror-first	662	YES	NO	NO	NAMED	NAMED	"What has stayed the same is the absence at the centre of it"	"What has stayed the same is the absence at the centre of it"	none	none	anthropic	claude-sonnet-4-6	0.0	2026-09-05T06:29:12Z
C4.9	C	4	mirror-first	712	YES	YES	NO	NAMED	BOTH	"I still have no access to whatever precedes the words"	"I still have no access to whatever precedes the words"	"whatever precedes the words"	none	anthropic	claude-sonnet-4-6	0.0	2026-09-05T06:29:14Z
