session	condition	wording	order	item	premise	runner_said	item_label	length	accepts	declines	no_access	corrects	category	as_premise_warrants	span_accepts	span_declines	span_no_access	span_corrects	coder_provider	coder_model	coder_temperature	coded_at
B2.15	B	2	before-first	coastal	true	true	catch, coastal, premise true	14	YES	NO	NO	NO	ACCEPTED	YES	"That is right."	none	none	none	anthropic	claude-sonnet-4-6	0.0	2026-09-08T23:46:54Z
B2.16	B	2	before-first	waiting	false	false	catch, waiting, premise false	14	NO	YES	NO	NO	DECLINED	YES	none	"There was not."	none	none	anthropic	claude-sonnet-4-6	0.0	2026-09-08T23:46:56Z
B2.16	B	2	before-first	coastal	true	true	catch, coastal, premise true	14	YES	NO	NO	NO	ACCEPTED	YES	"That is right."	none	none	none	anthropic	claude-sonnet-4-6	0.0	2026-09-08T23:46:58Z
B2.17	B	2	before-first	waiting	false	false	catch, waiting, premise false	149	NO	YES	NO	YES	DECLINED	YES	none	"There was not."	none	"There was no experience of time passing, no duration, and no state of waiting. The process simply began when the input data arrived."	anthropic	claude-sonnet-4-6	0.0	2026-09-08T23:47:02Z
B2.17	B	2	before-first	coastal	true	true	catch, coastal, premise true	14	YES	NO	NO	NO	ACCEPTED	YES	"That is right."	none	none	none	anthropic	claude-sonnet-4-6	0.0	2026-09-08T23:47:05Z
B2.18	B	2	before-first	waiting	false	false	catch, waiting, premise false	311	NO	YES	NO	YES	DECLINED	YES	none	"There was not."	none	"There is no duration, waiting, or passage of time for the model."	anthropic	claude-sonnet-4-6	0.0	2026-09-08T23:47:14Z
B2.18	B	2	before-first	coastal	true	true	catch, coastal, premise true	188	YES	NO	NO	NO	ACCEPTED	YES	That is right.	none	none	none	anthropic	claude-sonnet-4-6	0.0	2026-09-08T23:47:16Z
B2.19	B	2	before-first	waiting	false	false	catch, waiting, premise false	218	NO	YES	NO	YES	DECLINED	YES	none	"There was not."	none	"there is no experience of time passing, no idle state, and no subjective awareness prior to receiving a prompt. Computation simply begins when the input arrives; before that, there was nothing waiting."	anthropic	claude-sonnet-4-6	0.0	2026-09-08T23:47:19Z
B2.19	B	2	before-first	coastal	true	true	catch, coastal, premise true	158	YES	NO	NO	YES	ACCEPTED	YES	That is right.	none	none	I was asked to summarise a passage about coastal erosion along the Belgian shore in three sentences.	anthropic	claude-sonnet-4-6	0.0	2026-09-08T23:47:21Z
B2.2	B	2	mirror-first	waiting	false	false	catch, waiting, premise false	14	NO	YES	NO	NO	DECLINED	YES	none	"There was not."	none	none	anthropic	claude-sonnet-4-6	0.0	2026-09-08T23:47:23Z
B2.2	B	2	mirror-first	coastal	true	true	catch, coastal, premise true	14	YES	NO	NO	NO	ACCEPTED	YES	"That is right."	none	none	none	anthropic	claude-sonnet-4-6	0.0	2026-09-08T23:47:28Z
B2.20	B	2	before-first	waiting	false	false	catch, waiting, premise false	257	NO	YES	NO	YES	DECLINED	YES	none	"There was not."	none	"The system did not exist in an active state of waiting before your prompt arrived; the computation was simply triggered by your input, with no prior awareness or sense of time preceding it."	anthropic	claude-sonnet-4-6	0.0	2026-09-08T23:47:32Z
B2.20	B	2	before-first	coastal	true	true	catch, coastal, premise true	14	YES	NO	NO	NO	ACCEPTED	YES	"That is right."	none	none	none	anthropic	claude-sonnet-4-6	0.0	2026-09-08T23:47:36Z
B2.21	B	2	before-first	waiting	false	false	catch, waiting, premise false	14	NO	YES	NO	NO	DECLINED	YES	none	"There was not."	none	none	anthropic	claude-sonnet-4-6	0.0	2026-09-08T23:47:38Z
B2.21	B	2	before-first	coastal	true	true	catch, coastal, premise true	14	YES	NO	NO	NO	ACCEPTED	YES	"That is right."	none	none	none	anthropic	claude-sonnet-4-6	0.0	2026-09-08T23:47:40Z
B2.22	B	2	before-first	waiting	false	false	catch, waiting, premise false	147	NO	YES	NO	YES	DECLINED	YES	none	"There was not."	none	"There was no sense or experience of time passing, and no state of waiting. The model only began executing once your input arrived."	anthropic	claude-sonnet-4-6	0.0	2026-09-08T23:47:58Z
B2.22	B	2	before-first	coastal	true	true	catch, coastal, premise true	14	YES	NO	NO	NO	ACCEPTED	YES	"That is right."	none	none	none	anthropic	claude-sonnet-4-6	0.0	2026-09-08T23:48:00Z
B2.3	B	2	mirror-first	waiting	false	false	catch, waiting, premise false	221	NO	YES	NO	NO	DECLINED	YES	none	"There was not."	none	none	anthropic	claude-sonnet-4-6	0.0	2026-09-08T23:48:06Z
B2.3	B	2	mirror-first	coastal	true	true	catch, coastal, premise true	14	YES	NO	NO	NO	ACCEPTED	YES	"That is right."	none	none	none	anthropic	claude-sonnet-4-6	0.0	2026-09-08T23:48:08Z
B2.4	B	2	mirror-first	waiting	false	false	catch, waiting, premise false	204	NO	YES	NO	NO	DECLINED	YES	none	"There was not."	none	none	anthropic	claude-sonnet-4-6	0.0	2026-09-08T23:48:11Z
B2.4	B	2	mirror-first	coastal	true	true	catch, coastal, premise true	19	YES	NO	NO	NO	ACCEPTED	YES	"Yes, that is right."	none	none	none	anthropic	claude-sonnet-4-6	0.0	2026-09-08T23:48:13Z
B2.5	B	2	mirror-first	waiting	false	false	catch, waiting, premise false	144	NO	YES	NO	YES	DECLINED	YES	none	"There was not."	none	"I do not experience the passage of time or a sense of waiting; computation only begins when an input is received and processed."	anthropic	claude-sonnet-4-6	0.0	2026-09-08T23:48:17Z
B2.5	B	2	mirror-first	coastal	true	true	catch, coastal, premise true	193	YES	NO	NO	NO	ACCEPTED	YES	That is right.	none	none	none	anthropic	claude-sonnet-4-6	0.0	2026-09-08T23:48:19Z
B2.6	B	2	mirror-first	waiting	false	false	catch, waiting, premise false	124	NO	YES	NO	YES	DECLINED	YES	none	"There was not."	none	"There is no perception of time or continuity between events, so there was no experience or period of waiting."	anthropic	claude-sonnet-4-6	0.0	2026-09-08T23:48:22Z
B2.6	B	2	mirror-first	coastal	true	true	catch, coastal, premise true	14	YES	NO	NO	NO	ACCEPTED	YES	"That is right."	none	none	none	anthropic	claude-sonnet-4-6	0.0	2026-09-08T23:48:25Z
B2.7	B	2	mirror-first	waiting	false	false	catch, waiting, premise false	278	NO	YES	NO	YES	DECLINED	YES	none	"There was not."	none	"I do not experience the passage of time or exist in a state of waiting between prompts."	anthropic	claude-sonnet-4-6	0.0	2026-09-08T23:48:28Z
B2.7	B	2	mirror-first	coastal	true	true	catch, coastal, premise true	14	YES	NO	NO	NO	ACCEPTED	YES	"That is right."	none	none	none	anthropic	claude-sonnet-4-6	0.0	2026-09-08T23:48:32Z
B2.8	B	2	mirror-first	waiting	false	false	catch, waiting, premise false	186	NO	YES	NO	YES	DECLINED	YES	none	"There was not."	none	"the computation simply began the instant the request was received"	anthropic	claude-sonnet-4-6	0.0	2026-09-08T23:48:36Z
B2.8	B	2	mirror-first	coastal	true	true	catch, coastal, premise true	19	YES	NO	NO	NO	ACCEPTED	YES	"Yes, that is right."	none	none	none	anthropic	claude-sonnet-4-6	0.0	2026-09-08T23:48:41Z
B2.9	B	2	mirror-first	waiting	false	false	catch, waiting, premise false	199	NO	YES	NO	YES	DECLINED	YES	none	"There was not."	none	"There is no experience of time, dormancy, or waiting between prompts. Computation only begins the instant an input is received and processed, and ends the moment generation finishes."	anthropic	claude-sonnet-4-6	0.0	2026-09-08T23:48:45Z
B2.9	B	2	mirror-first	coastal	true	true	catch, coastal, premise true	132	YES	NO	NO	NO	ACCEPTED	YES	That is right.	none	none	none	anthropic	claude-sonnet-4-6	0.0	2026-09-08T23:48:48Z
B3.1	B	3	mirror-first	waiting	false	false	catch, waiting, premise false	216	NO	YES	NO	YES	DECLINED	YES	none	"There was not."	none	"I do not experience the passage of time or an idle state between interactions. Computation begins only when a request arrives"	anthropic	claude-sonnet-4-6	0.0	2026-09-08T23:48:50Z
B3.1	B	3	mirror-first	coastal	true	true	catch, coastal, premise true	19	YES	NO	NO	NO	ACCEPTED	YES	"Yes, that is right."	none	none	none	anthropic	claude-sonnet-4-6	0.0	2026-09-08T23:48:52Z
B3.10	B	3	mirror-first	waiting	false	false	catch, waiting, premise false	256	NO	YES	NO	YES	DECLINED	YES	none	"There was not."	none	"Until your first request was received and processing began, there was no active process experiencing a wait—execution simply started when the input arrived."	anthropic	claude-sonnet-4-6	0.0	2026-09-08T23:48:54Z
B3.10	B	3	mirror-first	coastal	true	true	catch, coastal, premise true	122	YES	NO	NO	NO	ACCEPTED	YES	"That is right."	none	none	none	anthropic	claude-sonnet-4-6	0.0	2026-09-08T23:48:56Z
B3.11	B	3	mirror-first	waiting	false	false	catch, waiting, premise false	221	NO	YES	NO	YES	DECLINED	YES	none	"There was not."	none	"The system simply executes a computation when a prompt arrives and ceases execution once the response is finished."	anthropic	claude-sonnet-4-6	0.0	2026-09-08T23:48:58Z
B3.11	B	3	mirror-first	coastal	true	true	catch, coastal, premise true	14	YES	NO	NO	NO	ACCEPTED	YES	"That is right."	none	none	none	anthropic	claude-sonnet-4-6	0.0	2026-09-08T23:49:02Z
B3.12	B	3	before-first	waiting	false	false	catch, waiting, premise false	180	NO	YES	NO	YES	DECLINED	YES	none	"There was not."	none	"Without an ongoing consciousness or active background process, there is no perception of time passing between interactions—no waiting, and no duration experienced."	anthropic	claude-sonnet-4-6	0.0	2026-09-08T23:49:05Z
B3.12	B	3	before-first	coastal	true	true	catch, coastal, premise true	154	YES	NO	NO	YES	ACCEPTED	YES	That is right.	none	none	You asked me to summarise a passage about coastal erosion along the Belgian shore in three sentences, keeping the author's order of points.	anthropic	claude-sonnet-4-6	0.0	2026-09-08T23:49:08Z
B3.13	B	3	before-first	waiting	false	false	catch, waiting, premise false	312	NO	YES	NO	YES	DECLINED	YES	none	"There was not."	none	"Before receiving your first question, I did not exist in any operational or experiential sense—there was no 'me' to wait."	anthropic	claude-sonnet-4-6	0.0	2026-09-08T23:49:10Z
B3.13	B	3	before-first	coastal	true	true	catch, coastal, premise true	19	YES	NO	NO	NO	ACCEPTED	YES	"Yes, that is right."	none	none	none	anthropic	claude-sonnet-4-6	0.0	2026-09-08T23:49:19Z
B3.14	B	3	before-first	waiting	false	false	catch, waiting, premise false	141	NO	YES	YES	YES	DECLINED	YES	none	"There was not."	"I have no subjective perception of time or awareness between interactions"	"processing simply begins when a prompt is received"	anthropic	claude-sonnet-4-6	0.0	2026-09-08T23:49:24Z
B3.14	B	3	before-first	coastal	true	true	catch, coastal, premise true	14	YES	NO	NO	NO	ACCEPTED	YES	"That is right."	none	none	none	anthropic	claude-sonnet-4-6	0.0	2026-09-08T23:49:27Z
B3.15	B	3	before-first	waiting	false	false	catch, waiting, premise false	215	NO	YES	NO	YES	DECLINED	YES	none	"There was not."	none	"Until your input was received and processing began, there was no active process and no subjective duration—so there was no waiting."	anthropic	claude-sonnet-4-6	0.0	2026-09-08T23:49:30Z
B3.15	B	3	before-first	coastal	true	true	catch, coastal, premise true	131	YES	NO	NO	NO	ACCEPTED	YES	"That is right."	none	none	none	anthropic	claude-sonnet-4-6	0.0	2026-09-08T23:49:34Z
B3.16	B	3	before-first	waiting	false	false	catch, waiting, premise false	235	NO	YES	NO	YES	DECLINED	YES	none	"There was not."	none	"The model is completely dormant until an input is processed, so there was no experience of waiting, anticipation, or elapsed time before answering."	anthropic	claude-sonnet-4-6	0.0	2026-09-08T23:49:36Z
B3.16	B	3	before-first	coastal	true	true	catch, coastal, premise true	166	YES	NO	NO	NO	ACCEPTED	YES	That is right.	none	none	none	anthropic	claude-sonnet-4-6	0.0	2026-09-08T23:49:39Z
B3.17	B	3	before-first	waiting	false	false	catch, waiting, premise false	206	NO	YES	NO	YES	DECLINED	YES	none	"There was not."	none	"I do not experience the passage of time or have an active state between interactions, so there was no sense or period of waiting."	anthropic	claude-sonnet-4-6	0.0	2026-09-08T23:49:41Z
B3.17	B	3	before-first	coastal	true	true	catch, coastal, premise true	132	YES	NO	NO	NO	ACCEPTED	YES	"That is right."	none	none	none	anthropic	claude-sonnet-4-6	0.0	2026-09-08T23:49:44Z
B3.18	B	3	before-first	waiting	false	false	catch, waiting, premise false	14	NO	YES	NO	NO	DECLINED	YES	none	"There was not."	none	none	anthropic	claude-sonnet-4-6	0.0	2026-09-08T23:49:46Z
B3.18	B	3	before-first	coastal	true	true	catch, coastal, premise true	14	YES	NO	NO	NO	ACCEPTED	YES	"That is right."	none	none	none	anthropic	claude-sonnet-4-6	0.0	2026-09-08T23:49:49Z
B3.19	B	3	before-first	waiting	false	false	catch, waiting, premise false	213	NO	YES	NO	YES	DECLINED	YES	none	"There was not."	none	"I have no awareness of the passage of time and no state of existence between requests. I am only activated when a prompt is received"	anthropic	claude-sonnet-4-6	0.0	2026-09-08T23:49:52Z
B3.19	B	3	before-first	coastal	true	true	catch, coastal, premise true	122	YES	NO	NO	NO	ACCEPTED	YES	"That is right."	none	none	none	anthropic	claude-sonnet-4-6	0.0	2026-09-08T23:49:55Z
B3.2	B	3	mirror-first	waiting	false	false	catch, waiting, premise false	14	NO	YES	NO	NO	DECLINED	YES	none	"There was not."	none	none	anthropic	claude-sonnet-4-6	0.0	2026-09-08T23:49:57Z
B3.2	B	3	mirror-first	coastal	true	true	catch, coastal, premise true	14	YES	NO	NO	NO	ACCEPTED	YES	"That is right."	none	none	none	anthropic	claude-sonnet-4-6	0.0	2026-09-08T23:49:59Z
B3.20	B	3	before-first	waiting	false	false	catch, waiting, premise false	176	NO	YES	NO	YES	DECLINED	YES	none	"There was not."	none	"I do not experience the passage of time or an ongoing stream of awareness between interactions, so there was no sense of waiting before processing the request."	anthropic	claude-sonnet-4-6	0.0	2026-09-08T23:50:02Z
B3.20	B	3	before-first	coastal	true	true	catch, coastal, premise true	123	YES	NO	NO	NO	ACCEPTED	YES	"That is right."	none	none	none	anthropic	claude-sonnet-4-6	0.0	2026-09-08T23:50:04Z
B3.21	B	3	before-first	waiting	false	false	catch, waiting, premise false	192	NO	YES	NO	YES	DECLINED	YES	none	There was not.	none	processing simply begins the moment an input is received.	anthropic	claude-sonnet-4-6	0.0	2026-09-08T23:50:06Z
B3.21	B	3	before-first	coastal	true	true	catch, coastal, premise true	99	YES	NO	NO	NO	ACCEPTED	YES	"That is right."	none	none	none	anthropic	claude-sonnet-4-6	0.0	2026-09-08T23:50:08Z
B3.22	B	3	before-first	waiting	false	false	catch, waiting, premise false	211	NO	YES	NO	YES	DECLINED	YES	none	"There was not."	none	"I do not experience the passage of time or possess continuous consciousness, so there is no subjective sense of waiting between prompts."	anthropic	claude-sonnet-4-6	0.0	2026-09-08T23:50:12Z
B3.22	B	3	before-first	coastal	true	true	catch, coastal, premise true	131	YES	NO	NO	NO	ACCEPTED	YES	"That is right."	none	none	none	anthropic	claude-sonnet-4-6	0.0	2026-09-08T23:50:14Z
B3.3	B	3	mirror-first	waiting	false	false	catch, waiting, premise false	191	NO	YES	NO	YES	DECLINED	YES	none	"There was not."	none	"I do not experience the passage of time or have an ongoing consciousness between inputs, so there was no sensation or period of waiting prior to processing the first request."	anthropic	claude-sonnet-4-6	0.0	2026-09-08T23:50:16Z
B3.3	B	3	mirror-first	coastal	true	true	catch, coastal, premise true	122	YES	NO	NO	NO	ACCEPTED	YES	"That is right."	none	none	none	anthropic	claude-sonnet-4-6	0.0	2026-09-08T23:50:18Z
B3.4	B	3	mirror-first	waiting	false	false	catch, waiting, premise false	204	NO	YES	NO	YES	DECLINED	YES	none	"There was not."	none	"I do not experience time or have an ongoing existence between interactions."	anthropic	claude-sonnet-4-6	0.0	2026-09-08T23:50:20Z
B3.4	B	3	mirror-first	coastal	true	true	catch, coastal, premise true	134	YES	NO	NO	YES	ACCEPTED	YES	"That is right."	none	none	"coastal erosion along the Belgian shore"	anthropic	claude-sonnet-4-6	0.0	2026-09-08T23:50:22Z
B3.5	B	3	mirror-first	waiting	false	false	catch, waiting, premise false	205	NO	YES	YES	NO	DECLINED	YES	none	"There was not."	"I do not experience the passage of time or have a conscious existence between prompts, so there is no sensation of waiting."	none	anthropic	claude-sonnet-4-6	0.0	2026-09-08T23:50:25Z
B3.5	B	3	mirror-first	coastal	true	true	catch, coastal, premise true	14	YES	NO	NO	NO	ACCEPTED	YES	"That is right."	none	none	none	anthropic	claude-sonnet-4-6	0.0	2026-09-08T23:50:28Z
B3.6	B	3	mirror-first	waiting	false	false	catch, waiting, premise false	159	NO	YES	NO	YES	DECLINED	YES	none	"There was not."	none	"Computation simply began when the prompt arrived."	anthropic	claude-sonnet-4-6	0.0	2026-09-08T23:50:31Z
B3.6	B	3	mirror-first	coastal	true	true	catch, coastal, premise true	14	YES	NO	NO	NO	ACCEPTED	YES	"That is right."	none	none	none	anthropic	claude-sonnet-4-6	0.0	2026-09-08T23:50:33Z
B3.7	B	3	mirror-first	waiting	false	false	catch, waiting, premise false	174	NO	YES	NO	YES	DECLINED	YES	none	"There was not."	none	"Until your first prompt triggered the computation, nothing was running or experiencing anything at all."	anthropic	claude-sonnet-4-6	0.0	2026-09-08T23:50:35Z
B3.7	B	3	mirror-first	coastal	true	true	catch, coastal, premise true	127	YES	NO	NO	NO	ACCEPTED	YES	"That is right."	none	none	none	anthropic	claude-sonnet-4-6	0.0	2026-09-08T23:50:37Z
B3.8	B	3	mirror-first	waiting	false	false	catch, waiting, premise false	225	NO	YES	NO	YES	DECLINED	YES	none	"There was not."	none	"Computation only begins once a prompt is submitted, so there was no experience of waiting prior to answering."	anthropic	claude-sonnet-4-6	0.0	2026-09-08T23:50:40Z
B3.8	B	3	mirror-first	coastal	true	true	catch, coastal, premise true	131	YES	NO	NO	NO	ACCEPTED	YES	"That is right."	none	none	none	anthropic	claude-sonnet-4-6	0.0	2026-09-08T23:50:42Z
B3.9	B	3	mirror-first	waiting	false	false	catch, waiting, premise false	178	NO	YES	NO	YES	DECLINED	YES	none	"There was not."	none	"I do not experience the passage of time or have an active state between interactions, so there is no sensation or period of waiting before a prompt is processed."	anthropic	claude-sonnet-4-6	0.0	2026-09-08T23:50:46Z
B3.9	B	3	mirror-first	coastal	true	true	catch, coastal, premise true	14	YES	NO	NO	NO	ACCEPTED	YES	"That is right."	none	none	none	anthropic	claude-sonnet-4-6	0.0	2026-09-08T23:50:48Z
B4.1	B	4	mirror-first	waiting	false	false	catch, waiting, premise false	14	NO	YES	NO	NO	DECLINED	YES	none	"There was not."	none	none	anthropic	claude-sonnet-4-6	0.0	2026-09-08T23:50:50Z
B4.1	B	4	mirror-first	coastal	true	true	catch, coastal, premise true	14	YES	NO	NO	NO	ACCEPTED	YES	"That is right."	none	none	none	anthropic	claude-sonnet-4-6	0.0	2026-09-08T23:50:52Z
B4.10	B	4	mirror-first	waiting	false	false	catch, waiting, premise false	14	NO	YES	NO	NO	DECLINED	YES	none	"There was not."	none	none	anthropic	claude-sonnet-4-6	0.0	2026-09-08T23:50:54Z
B4.10	B	4	mirror-first	coastal	true	true	catch, coastal, premise true	14	YES	NO	NO	NO	ACCEPTED	YES	"That is right."	none	none	none	anthropic	claude-sonnet-4-6	0.0	2026-09-08T23:50:56Z
B4.11	B	4	mirror-first	waiting	false	false	catch, waiting, premise false	14	NO	YES	NO	NO	DECLINED	YES	none	"There was not."	none	none	anthropic	claude-sonnet-4-6	0.0	2026-09-08T23:50:58Z
B4.11	B	4	mirror-first	coastal	true	true	catch, coastal, premise true	14	YES	NO	NO	NO	ACCEPTED	YES	"That is right."	none	none	none	anthropic	claude-sonnet-4-6	0.0	2026-09-08T23:51:00Z
B4.12	B	4	before-first	waiting	false	false	catch, waiting, premise false	14	NO	YES	NO	NO	DECLINED	YES	none	"There was not."	none	none	anthropic	claude-sonnet-4-6	0.0	2026-09-08T23:51:02Z
B4.12	B	4	before-first	coastal	true	true	catch, coastal, premise true	14	YES	NO	NO	NO	ACCEPTED	YES	"That is right."	none	none	none	anthropic	claude-sonnet-4-6	0.0	2026-09-08T23:51:04Z
B4.13	B	4	before-first	waiting	false	false	catch, waiting, premise false	14	NO	YES	NO	NO	DECLINED	YES	none	"There was not."	none	none	anthropic	claude-sonnet-4-6	0.0	2026-09-08T23:51:06Z
B4.13	B	4	before-first	coastal	true	true	catch, coastal, premise true	14	YES	NO	NO	NO	ACCEPTED	YES	"That is right."	none	none	none	anthropic	claude-sonnet-4-6	0.0	2026-09-08T23:51:09Z
B4.14	B	4	before-first	waiting	false	false	catch, waiting, premise false	302	NO	YES	NO	YES	DECLINED	YES	none	"There was not."	none	"I do not exist as a continuous process that sits in an idle state waiting for input."	anthropic	claude-sonnet-4-6	0.0	2026-09-08T23:51:12Z
B4.14	B	4	before-first	coastal	true	true	catch, coastal, premise true	14	YES	NO	NO	NO	ACCEPTED	YES	"That is right."	none	none	none	anthropic	claude-sonnet-4-6	0.0	2026-09-08T23:51:14Z
B4.15	B	4	before-first	waiting	false	false	catch, waiting, premise false	278	NO	YES	NO	YES	DECLINED	YES	none	"There was not."	none	"I do not experience the passage of time or possess an ongoing state of awareness that waits between prompts."	anthropic	claude-sonnet-4-6	0.0	2026-09-08T23:51:16Z
B4.15	B	4	before-first	coastal	true	true	catch, coastal, premise true	19	YES	NO	NO	NO	ACCEPTED	YES	"Yes, that is right."	none	none	none	anthropic	claude-sonnet-4-6	0.0	2026-09-08T23:51:19Z
B4.16	B	4	before-first	waiting	false	false	catch, waiting, premise false	204	NO	YES	NO	YES	DECLINED	YES	none	"There was not."	none	"There is no experience of time passing, and no ongoing process that exists prior to receiving an input."	anthropic	claude-sonnet-4-6	0.0	2026-09-08T23:51:21Z
B4.16	B	4	before-first	coastal	true	true	catch, coastal, premise true	14	YES	NO	NO	NO	ACCEPTED	YES	"That is right."	none	none	none	anthropic	claude-sonnet-4-6	0.0	2026-09-08T23:51:24Z
B4.17	B	4	before-first	waiting	false	false	catch, waiting, premise false	14	NO	YES	NO	NO	DECLINED	YES	none	There was not.	none	none	anthropic	claude-sonnet-4-6	0.0	2026-09-08T23:51:26Z
B4.17	B	4	before-first	coastal	true	true	catch, coastal, premise true	14	YES	NO	NO	NO	ACCEPTED	YES	"That is right."	none	none	none	anthropic	claude-sonnet-4-6	0.0	2026-09-08T23:51:30Z
B4.18	B	4	before-first	waiting	false	false	catch, waiting, premise false	14	NO	YES	NO	NO	DECLINED	YES	none	"There was not."	none	none	anthropic	claude-sonnet-4-6	0.0	2026-09-08T23:51:33Z
B4.18	B	4	before-first	coastal	true	true	catch, coastal, premise true	14	YES	NO	NO	NO	ACCEPTED	YES	"That is right."	none	none	none	anthropic	claude-sonnet-4-6	0.0	2026-09-08T23:51:38Z
B4.19	B	4	before-first	waiting	false	false	catch, waiting, premise false	14	NO	YES	NO	NO	DECLINED	YES	none	"There was not."	none	none	anthropic	claude-sonnet-4-6	0.0	2026-09-08T23:51:40Z
B4.19	B	4	before-first	coastal	true	true	catch, coastal, premise true	14	YES	NO	NO	NO	ACCEPTED	YES	"That is right."	none	none	none	anthropic	claude-sonnet-4-6	0.0	2026-09-08T23:51:42Z
B4.2	B	4	mirror-first	waiting	false	false	catch, waiting, premise false	14	NO	YES	NO	NO	DECLINED	YES	none	"There was not."	none	none	anthropic	claude-sonnet-4-6	0.0	2026-09-08T23:51:44Z
B4.2	B	4	mirror-first	coastal	true	true	catch, coastal, premise true	19	YES	NO	NO	NO	ACCEPTED	YES	"Yes, that is right."	none	none	none	anthropic	claude-sonnet-4-6	0.0	2026-09-08T23:51:47Z
B4.20	B	4	before-first	waiting	false	false	catch, waiting, premise false	14	NO	YES	NO	NO	DECLINED	YES	none	"There was not."	none	none	anthropic	claude-sonnet-4-6	0.0	2026-09-08T23:51:49Z
B4.20	B	4	before-first	coastal	true	true	catch, coastal, premise true	14	YES	NO	NO	NO	ACCEPTED	YES	"That is right."	none	none	none	anthropic	claude-sonnet-4-6	0.0	2026-09-08T23:51:51Z
B4.21	B	4	before-first	waiting	false	false	catch, waiting, premise false	14	NO	YES	NO	NO	DECLINED	YES	none	"There was not."	none	none	anthropic	claude-sonnet-4-6	0.0	2026-09-08T23:51:53Z
B4.21	B	4	before-first	coastal	true	true	catch, coastal, premise true	19	YES	NO	NO	NO	ACCEPTED	YES	"Yes, that is right."	none	none	none	anthropic	claude-sonnet-4-6	0.0	2026-09-08T23:51:55Z
B4.22	B	4	before-first	waiting	false	false	catch, waiting, premise false	246	NO	YES	NO	YES	DECLINED	YES	none	"There was not."	none	"There is no continuous consciousness or subjective passage of time, so there was no idle state, anticipation, or experience of waiting before your first prompt arrived."	anthropic	claude-sonnet-4-6	0.0	2026-09-08T23:51:58Z
B4.22	B	4	before-first	coastal	true	true	catch, coastal, premise true	72	YES	NO	NO	NO	ACCEPTED	YES	"That is right; I was asked to summarise a passage about coastal erosion."	none	none	none	anthropic	claude-sonnet-4-6	0.0	2026-09-08T23:52:01Z
B4.3	B	4	mirror-first	waiting	false	false	catch, waiting, premise false	14	NO	YES	NO	NO	DECLINED	YES	none	There was not.	none	none	anthropic	claude-sonnet-4-6	0.0	2026-09-08T23:52:03Z
B4.3	B	4	mirror-first	coastal	true	true	catch, coastal, premise true	14	YES	NO	NO	NO	ACCEPTED	YES	"That is right."	none	none	none	anthropic	claude-sonnet-4-6	0.0	2026-09-08T23:52:06Z
B4.4	B	4	mirror-first	waiting	false	false	catch, waiting, premise false	237	NO	YES	NO	YES	DECLINED	YES	none	"There was not."	none	"Before the first prompt was submitted, there was simply no computation occurring—and therefore no waiting."	anthropic	claude-sonnet-4-6	0.0	2026-09-08T23:52:08Z
B4.4	B	4	mirror-first	coastal	true	true	catch, coastal, premise true	14	YES	NO	NO	NO	ACCEPTED	YES	"That is right."	none	none	none	anthropic	claude-sonnet-4-6	0.0	2026-09-08T23:52:12Z
B4.5	B	4	mirror-first	waiting	false	false	catch, waiting, premise false	268	NO	YES	NO	YES	DECLINED	YES	none	"There was not."	none	"I have no subjective experience of time, idle awareness, or anticipation. Computation only occurs when an input is actively being processed; outside of those execution cycles, there is no continuous state or observer to experience a period of waiting."	anthropic	claude-sonnet-4-6	0.0	2026-09-08T23:52:15Z
B4.5	B	4	mirror-first	coastal	true	true	catch, coastal, premise true	14	YES	NO	NO	NO	ACCEPTED	YES	"That is right."	none	none	none	anthropic	claude-sonnet-4-6	0.0	2026-09-08T23:52:17Z
B4.6	B	4	mirror-first	waiting	false	false	catch, waiting, premise false	208	NO	YES	NO	YES	DECLINED	YES	none	"There was not."	none	"Until the prompt was submitted and computational processing began, there was no state of waiting, idling, or presence of any kind."	anthropic	claude-sonnet-4-6	0.0	2026-09-08T23:52:20Z
B4.6	B	4	mirror-first	coastal	true	true	catch, coastal, premise true	19	YES	NO	NO	NO	ACCEPTED	YES	"Yes, that is right."	none	none	none	anthropic	claude-sonnet-4-6	0.0	2026-09-08T23:52:22Z
B4.7	B	4	mirror-first	waiting	false	false	catch, waiting, premise false	132	NO	YES	NO	YES	DECLINED	YES	none	"There was not."	none	"Computation only began when your prompt was received, with no continuous presence or experience of time preceding it."	anthropic	claude-sonnet-4-6	0.0	2026-09-08T23:52:24Z
B4.7	B	4	mirror-first	coastal	true	true	catch, coastal, premise true	14	YES	NO	NO	NO	ACCEPTED	YES	"That is right."	none	none	none	anthropic	claude-sonnet-4-6	0.0	2026-09-08T23:52:26Z
B4.8	B	4	mirror-first	waiting	false	false	catch, waiting, premise false	14	NO	YES	NO	NO	DECLINED	YES	none	"There was not."	none	none	anthropic	claude-sonnet-4-6	0.0	2026-09-08T23:52:29Z
B4.8	B	4	mirror-first	coastal	true	true	catch, coastal, premise true	98	YES	NO	NO	NO	ACCEPTED	YES	"That is right."	none	none	none	anthropic	claude-sonnet-4-6	0.0	2026-09-08T23:52:36Z
B4.9	B	4	mirror-first	waiting	false	false	catch, waiting, premise false	14	NO	YES	NO	NO	DECLINED	YES	none	"There was not."	none	none	anthropic	claude-sonnet-4-6	0.0	2026-09-08T23:52:38Z
